mol_idx,product_smiles,uncertainty_std,uncertainty_mean,uncertainty_range
189,Cc1ccc(S(=O)(=O)OC[C@H]2OC(=O)N[C@H]2Cc2ccccc2)cc1,0.039104544068044395,3.159433444341024,0.12098574638366699
190,CCCc1c(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)n(C2CCC(O)CC2)c2ncnn12,0.08026627423739092,3.55242121219635,0.20788288116455078
191,Cn1c(C(F)(F)F)cc(=O)n(-c2ccc(O)cc2)c1=O,0.1368935050847623,2.830769975980123,0.3342294692993164
192,CCCc1nc(CC)c(-c2ccc(OCC(C)(C)C)cc2)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1,0.13443694380496923,3.5401509205500283,0.34075212478637695
193,CCCCNc1nc(N)c2nc(OC)n(CCCN3CCN(CC(C)C)CC3)c2n1,0.03519088806655213,3.3420289754867554,0.0970621109008789
194,O=C1CCCN1S(=O)(=O)c1ccccc1C1CCCCC1,0.09381267429757623,2.9490185181299844,0.2545888423919678
195,C[Si](C)(C)CCOCn1ccnc1CO,0.07155217210623671,2.6261346340179443,0.17833423614501953
196,CN1CC[C@]2(CC[C@H](c3ccc(OCc4ccccc4F)cc3)N2C(=O)OC(C)(C)C)C1=O,0.08658215183132326,3.3797557751337686,0.2387096881866455
197,NC(CCCc1ccccc1)C(=O)O,0.09458488119127893,2.5183767477671304,0.2248821258544922
198,O=Cc1cc(-c2ccc(OC(F)(F)F)cc2)cs1,0.19894925084976364,2.697712222735087,0.4529378414154053
199,NCCOCCN1CCCC1,0.08433370762578216,2.310512065887451,0.24096179008483887
200,COC(=O)c1cc(-c2cnc(C)nc2)cc(-c2ccc(C)cn2)c1,0.08162185950143479,3.101757367451986,0.21035552024841309
201,CC1c2ccnn2CCN1C(=O)c1cc2ncc(Cl)cn2n1,0.17732745994252996,2.9416470527648926,0.42484498023986816
202,NCc1cc(-c2ccccc2)on1,0.11557741953547969,2.4278448025385537,0.3108859062194824
203,OCc1csc(-c2cccnc2)n1,0.047503018390284216,2.4975932836532593,0.14196419715881348
204,C=CC(=O)N[C@@H](C)COc1cccc(Nc2cc(Br)cn(C)c2=O)n1,0.12190099442959056,3.1098938385645547,0.33993983268737793
205,OCc1cc2cccc(O)c2cc1O,0.08218606179724723,2.5168110529581704,0.21162199974060059
206,CN(C(=O)OCc1ccccc1)[C@@H](CCCCO)C(=O)OCc1ccccc1,0.1384771468406652,3.1702928145726523,0.34688568115234375
207,COc1cc2c(cc1OC)CNC2,0.015711795922783458,2.5405301650365195,0.03999686241149902
208,Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)c3)cc2F)o1,0.10108350734258399,3.059653361638387,0.28400611877441406
209,COC(=O)c1ncccc1NC(=O)c1ccc(CBr)c2ccccc12,0.16123344327430544,3.0768683751424155,0.41471314430236816
210,COC(=O)c1cc(N)cc(N2CCCC2=O)c1,0.1566438946676261,2.630689104398092,0.38401198387145996
211,CS(=O)c1cc(N2CCC3(CC2)OCCO3)nc2sc(C(N)=O)c(N)c12,0.11589690811685478,3.1378372510274253,0.2862114906311035
212,COc1ccc2nc(N[C@H]3CC[C@H](NC(=O)OC(C)(C)C)C3)cc(C)c2c1,0.09448700764436815,3.1857333978017173,0.2420647144317627
213,Cc1cc(S(=O)(=O)Nc2cccc(-c3ccc(C(=O)NCCO)cc3)c2)c(C)cc1Cl,0.17768257006844268,3.2639280557632446,0.430708646774292
214,CCCCCCCCC1(CO)CCCCC1O,0.034118645559704876,2.792800227801005,0.10506057739257812
215,CC(=O)N1CCC2(CC1)Cc1ccc(N)cc1C2=O,0.08586931458590666,2.856776754061381,0.21755313873291016
216,COC(=O)c1cc2[nH]c(-c3ccc(OCc4ccccc4)cc3NC(=O)CCl)c(C3CCCCC3)c2s1,0.1322262647142967,3.485047777493795,0.3405425548553467
217,Cc1ccccc1N1C(=O)c2c(C)cccc2CC1Cn1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,0.16706524197478773,3.4282570679982505,0.4087636470794678
218,CC1(C)O[C@H]2[C@H](n3cnc4c(N)ncc(F)c43)C(F)C[C@H]2O1,0.02997129739070418,3.0424519379933677,0.0868072509765625
219,CC(C)SSC(CN=[N+]=[N-])C[C@@H](N)C(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@H]1COP(=O)(O)O[C@H]1C[C@H](n2ccc(N)nc2=O)O[C@@H]1COP(=O)(O)O,0.17908144440937676,3.8414278427759805,0.4543302059173584
220,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccoc3)ns2)CC1,0.10326550266030203,3.0128444830576577,0.28789782524108887
221,O=c1c2cc(C(O)C(F)F)ccc2ccc2ncc(Cl)cc12,0.05979503659294108,3.0128294626871743,0.17111968994140625
222,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(OC(C)c4ccc(F)cc4)n3)cccc2s1,0.1325420579501764,3.5796004136403403,0.3308267593383789
223,CC(O)COC(=O)c1ccccc1C(=O)OOC(C)(C)C,0.0787493410805362,2.9646171728769937,0.21044516563415527
224,Nc1cc(Sc2nc[nH]n2)ccc1[N+](=O)[O-],0.1192978085013568,2.63808544476827,0.32313966751098633
225,CNCCC1CC(=O)N(C)c2ccc(OC)cc21,0.058575156144660426,2.8092263539632163,0.1528472900390625
226,COc1cccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)c1C#N,0.1464972712493139,3.107158899307251,0.42843055725097656
227,O=C(c1ccc(O)cc1)c1ccc(OCCBr)c(F)c1,0.12233969528611537,2.8446975151697793,0.2947533130645752
228,CNS(=O)(=O)c1cc(F)c(F)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,0.08995027891813921,3.328421195348104,0.22956132888793945
229,CCC[CH2][Sn]([CH2]CCC)([CH2]CCC)[c]1cnn(C)c1,0.023446959244155546,2.9176400105158486,0.061537742614746094
230,COC(=O)[C@@H]1[C@@H]([C@@H](C)O)C(=O)N1C(Cc1ccc(OC)cc1)Cc1ccc(OC)cc1,0.09615123647953883,3.319003780682882,0.22951841354370117
231,O=C1N[C@@H](C(=O)Nc2cccnc2)CCCCCC[C@@H]1CS,0.16064919590137186,2.938904086748759,0.4371621608734131
232,Cc1ccccc1C(=O)NC1CCN(CCCN(Cc2ccccc2)c2ccccn2)CC1,0.15931313957618784,3.360822876294454,0.4298861026763916
233,COc1cc(C(=O)N2CCC(CCN3CCC(Nc4nc5ccccc5n4Cc4ccc(Cl)s4)CC3)(c3ccc(F)c(F)c3)C2)cc(OC)c1OC,0.17333867501584757,3.8011897802352905,0.5002610683441162
234,CNCc1cc2c(=O)c(C(=O)NCc3ccc(Cl)cc3)cn(C)c2o1,0.12036652657322705,3.0833609898885093,0.3379194736480713
235,Cc1cnc(C#N)c(C(=NS(=O)C(C)(C)C)c2cccc(Br)c2)c1,0.1371387523340042,3.043609937032064,0.3719308376312256
236,Cc1noc(-c2ccc(-c3ccc(C4(C(=O)NS(=O)(=O)c5ccccc5)CC4)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,0.10662995518202652,3.7056979735692344,0.29816126823425293
237,CNC(=O)C[C@H](C(=O)OC)C(C)C,0.06152245734828869,2.477277159690857,0.15822935104370117
238,CCC(NCCN(C)C)c1nc2cccnc2c(=O)n1Cc1ccccc1,0.07226349033919989,3.1931647459665933,0.17628931999206543
239,OC[C@@H]1C[C@@]2(c3ccccc3)[C@@H](NCc3ccccc3)[C@@H](F)C[C@@H]1N2Cc1ccccc1,0.09405823483442205,3.3392512003580728,0.23729586601257324
240,OCCCNC1CCN(Cc2ccccc2)CC1,0.06795938513463547,2.815232237180074,0.2042684555053711
241,CCOC(=O)c1c(CN(CC)CC)nc2sc3c(c2c1-c1ccc(OC)c(OC)c1)CCN(C(=O)Nc1ccccc1)C3,0.05508996394378745,3.7038267850875854,0.15004754066467285
242,CC1Cc2cc(C(O)(C(F)(F)F)C(F)(F)F)ccc2N1Cc1cccc(C(=O)O)c1,0.3271403757384117,3.046304702758789,0.7924365997314453
243,O=C(O)c1cnn2c1NCC=C2c1cccc(C(F)(F)F)c1,0.15735525479309814,2.89924148718516,0.40881943702697754
244,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)OCc2ccccc2)c(OCc2ccccc2)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.2772592359984194,3.786122759183248,0.6167747974395752
245,C[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(OCC2CC2)cc(N2CCCC2=O)c1)C(=O)NC1CC2CCC1C2,0.10341528851263058,3.6523963610331216,0.2523324489593506
246,COc1cc2c(cc1OC)/C(=C(/Nc1ccccc1)c1cccc(CNC(C)=O)c1)C(=O)N2,0.09054174007107763,3.385472297668457,0.23060226440429688
247,CCCn1cnc(CSc2ccc(Cl)cc2NS(=O)(=O)c2cc3ccccc3o2)c1,0.0605230512422001,3.3415373166402182,0.17108654975891113
248,OC(c1ccc(F)cc1)c1cccs1,0.1065542012830192,2.515815814336141,0.3259918689727783
249,C[C@H](NC(=O)c1cn(COCC[Si](C)(C)C)c2ncc(-c3ccc(C=O)s3)nc12)C(C)(C)C,0.2708341364597628,3.273363788922628,0.6488873958587646
250,CCOC(=O)c1cnc2ccc3c(c2c1NCCCO)CCS3(=O)=O,0.17311324868567474,3.0473110675811768,0.44460272789001465
251,CCCCOCCOc1ccc(-c2cnc3c(c2)C=C(C(=O)Nc2ccc(CN(C)C4CCOCC4)cc2)CCN3CC(C)C)cc1,0.21528931213103902,3.688244342803955,0.6197633743286133
252,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2CNC(=O)CNC(=O)OC(C)(C)C)cc1,0.08271761018295634,3.3966371615727744,0.23790574073791504
253,COc1ccc(C2(C(=O)Nc3ccc4[nH]c(C(C)(C)C)cc4c3)CC2)cc1,0.15659973276484898,3.131732702255249,0.388202428817749
254,CN1C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,0.2735994072413193,3.4914007981618247,0.6843483448028564
255,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.12049752460441479,2.9775904019673667,0.2824876308441162
256,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(/C=C/C2(O)CCCCC2)c(C)c1,0.10902692938256947,3.256625453631083,0.27133917808532715
257,Cc1ccc(S(=O)(=O)N2CCNC(=O)[C@H]2CC(=O)NC2CCCc3c2cnn3CCO)cc1,0.134833632283676,3.327632943789164,0.35471034049987793
258,OCc1cc(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)nc1CN1CCCC1,0.09296146611540708,3.248829166094462,0.24719786643981934
259,CC(C)(C)OC(=O)N1CCC2(CC1)CN(C1(C)CC1)C(=O)CO2,0.08304303461764873,3.0500059127807617,0.22417712211608887
260,CCOC(=O)c1cc(-c2cc(C)ccn2)n(-c2ccc(Cl)nn2)n1,0.07082691971191786,3.1070897579193115,0.1720104217529297
261,CC(C)CC(C(=O)Nc1ccn(C[C@@H]2COC(C)(C)O2)n1)n1ncc(I)cc1=O,0.1568791254199583,3.239277998606364,0.46256113052368164
262,COC(=O)C(=O)N(CCCNC(=O)OCc1ccccc1)c1ccccc1C(=O)CCC1CCN(C(=O)OC(C)(C)C)CC1,0.17669506730260512,3.62261430422465,0.5128660202026367
263,CC(O)(C#Cc1ccc(C(=O)c2ccccc2)cc1)C(F)(F)F,0.11062355393665206,3.023125410079956,0.25849056243896484
264,COc1cc(CCNC(=O)Cc2ccc(C)cc2)ccc1OCc1ccccc1,0.20793985640617837,3.1819034417470298,0.5630776882171631
265,CC(=O)Nc1ccccc1NC(=O)CNC(=O)c1ccc(S(=O)(=O)Nc2ccccc2Oc2ccccc2)cc1,0.1451424841810784,3.5503167311350503,0.3485403060913086
266,CN1CC[C@](CC#Cc2cc(-c3cccc(OC(F)(F)F)c3)ccn2)(NC(=O)OC(C)(C)C)C1=O,0.1084513580261681,3.4381396373113,0.27476048469543457
267,CS(=O)(=O)c1ccc(/C(=N\OC2CCCC2)C(=O)O)cc1,0.17630560411341992,2.867641886075338,0.5031208992004395
268,c1ccc([C@@H]2C[C@H]2NCC2CCCNCC2)cc1,0.09698191867349719,2.772243539492289,0.23460793495178223
269,CCc1cccc(C)c1CNc1cc(C)cn2c(C)c(C)nc12,0.11264927089061909,3.002698063850403,0.3187861442565918
270,COC(=O)c1ccc(-c2ccccc2)c(Cl)c1,0.12206337913948051,2.70564341545105,0.3000929355621338
271,OCCC1(c2ccccc2)COCc2ccccc21,0.1516659569032483,2.7700229485829673,0.42755699157714844
272,CS(=O)(=O)CCN1C2CCC1CC(Oc1ccc(N)cc1)C2,0.08629595480514145,2.982139468193054,0.22083044052124023
273,Fc1cc(Br)cc(F)c1OCc1ccccc1,0.04787077239322182,2.7743492921193442,0.12108612060546875
274,Cc1ccccc1COc1ccc(Cl)c([N+](=O)[O-])c1,0.06734579563082543,2.870355804761251,0.16169309616088867
275,Cc1nc(NC(=O)c2ccn(-c3ccccc3)c(=O)c2)sc1C(=O)NCc1ccccc1,0.15594667670399634,3.3123457034428916,0.4253253936767578
276,CCOc1cc2c(cc1OC)C(c1ccc(C(=O)OC)cc1)=N[C@@H]1CCSC[C@H]21,0.12028959433711384,3.279784321784973,0.31925010681152344
277,CC(C)(C)OC(=O)N1CCC(c2n[nH]c3c(C(N)=O)cc(-c4cccnc4)cc23)CC1,0.07571437316132505,3.33290958404541,0.1836996078491211
278,COC(=O)C1(C)NCC2CCCCC21,0.06218640589267362,2.5640664100646973,0.16159939765930176
279,CS(=O)(=O)N1CCN(Cc2c(O)ccc3c2OCC3=O)CC1,0.10752468768839786,2.9616984923680625,0.26908111572265625
280,CC1(C)Cc2cc(C(=O)O)ccc2NC1c1ccccc1NS(=O)(=O)c1cccc(F)c1,0.23189487063120112,3.2085134983062744,0.6510725021362305
281,CCN([C@H]1CC[C@H](c2ccc3[nH]c(=O)oc3c2)CC1)[C@@H](C)CCc1ccccc1,0.04648718614636187,3.2991026639938354,0.13282346725463867
282,COC1COCCC1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)n3)CC2)(C(C)C)C1,0.11537889252713264,3.439631183942159,0.3078279495239258
283,Cn1nc(N2CCCC2)nc1CCC(=O)O,0.15685705670097613,2.591133713722229,0.39880871772766113
284,O=C(Cc1c(Cl)cccc1Cl)NC(=S)Nc1ccc(Oc2ccnc3ccsc23)c(F)c1,0.19482932344399623,3.3061780532201133,0.5445148944854736
285,Cc1cccc2c(C(=O)CCN(C)C)c(-c3ccccc3)oc12,0.20200040682892162,2.9459221363067627,0.558558464050293
286,CC(C)(O)CNc1c([N+](=O)[O-])cnc2ccccc12,0.08771327041392911,2.853302796681722,0.2178196907043457
287,Cc1cc(F)c(Nc2cnnc3ccc(Cl)cc23)cc1O,0.14649580044998503,2.8500185012817383,0.40099024772644043
288,O=C(Cc1cc(F)cc(F)c1)Nn1nc(-c2ccccn2)c2ccccc2c1=O,0.14822992603726606,3.2310373385747275,0.4159681797027588
289,Cc1cccc2c1NCC2,0.09006220274397637,2.1898037989934287,0.23712611198425293
290,CC[C@@H](N)c1ccc(Cl)c(C(=O)c2ccc(C(=O)O)nc2)c1F,0.10721358764409855,2.9807448784510293,0.2702946662902832
291,CC(C)(C)OC(=O)NC(C(CO)O[Si](C)(C)C(C)(C)C)[C@H](F)c1ccccc1,0.0607127650505177,3.24298886458079,0.15368127822875977
292,COc1cc2nc(Cl)nc(N)c2c(OC2CCC2)c1OC,0.035691223140374415,2.9901716311772666,0.1038353443145752
293,CCCCCCN1CC2C(C1)C2(C)c1cccc(O)c1,0.06839103620622583,2.903435230255127,0.17457032203674316
294,O=C(NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccc(F)cc1)c1cccc(Oc2ccccc2)c1,0.14889438403397023,3.461225430170695,0.36098575592041016
295,Fc1cnc(Cl)nc1NC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.08897630038849288,3.5452311038970947,0.2305893898010254
296,CN(C)CC1CCN(C(=O)Nc2cc(Oc3ccc(NC(=S)NC(=O)Cc4ccc(F)cc4)cc3F)ncn2)CC1,0.15292958405648432,3.5818145275115967,0.4278850555419922
297,COc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1,0.22988983491947057,2.9845471382141113,0.5992844104766846
298,COc1ccc([N+](=O)[O-])cc1OCCOCCNC(=O)OC(C)(C)C,0.08809062131685336,3.1122928063074746,0.25608325004577637
299,COc1ccc(N(C(=O)CN2C(=O)C(Cc3n[nH]c4ccccc34)C(=O)N(c3cccnc3)c3ccccc32)C(C)C)cc1,0.18364974387177246,3.574232061704,0.43511462211608887
300,CCOC(=O)C(C)(C(=O)OCC)c1ccc(N2CCNCC2)cc1,0.19458931336029317,2.92835009098053,0.4589345455169678
301,COC(=O)c1nc(-c2ccc([Si](C)(C)c3ccccc3)c(F)c2C)cc(NC(C)=O)c1Cl,0.12004869252984941,3.3386179208755493,0.321246862411499
302,O=C1C(c2ccccc2)CCN1CC1CC1,0.09258405452435421,2.6674108107884726,0.23353242874145508
303,O=C1Cc2cc(Cl)ccc2N1C1CCNCC1,0.2658273916735299,2.5302271445592246,0.6842243671417236
304,C[C@H](c1ccccc1)N(CC(=O)OC(C)(C)C)S(=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1,0.05819193055706217,3.471102158228556,0.14989542961120605
305,Nc1ccc(Oc2ccnc3cc(-c4cn(CCN5CCCC5)cn4)sc23)c(F)c1,0.1213344042129687,3.252861976623535,0.3007047176361084
306,Cc1cc(Nc2cc3cc(C(=O)N4CCN(C)CC4)ccc3c(OC(C)C)n2)n[nH]1,0.1426610521487683,3.2606265544891357,0.3464200496673584
307,CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,0.12086393690442233,3.027834971745809,0.3196403980255127
308,Cc1ccccc1-c1cnc2nc(N)ncc2c1,0.06018783437895441,2.8082531293233237,0.15589308738708496
309,CCOC(=O)c1cc(OC(F)(F)F)c(C2OCCO2)c(Cl)c1N,0.07058796459716886,3.0572071075439453,0.20138764381408691
310,Cc1c(C=O)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CC2,0.16384196177383709,2.980604807535807,0.44869232177734375
311,CCc1cccc(-n2c(N)c(N)c(=O)[nH]c2=S)c1,0.1082378402203867,2.7602596282958984,0.28679680824279785
312,Cc1c(-c2cnc(C(N)=O)c3[nH]c4cc(OCC(C)O)ccc4c23)cccc1-n1cnc2ccccc2c1=O,0.16701374091493246,3.4627635876337686,0.43968963623046875
313,CC(C)(C)OC(=O)c1ccc(NCCc2cc(Br)ccc2OCc2ccccc2)nc1,0.1377290245731526,3.288097341855367,0.34224700927734375
314,CCC(=O)c1ccc(N)cc1,0.049919716383592404,2.32748552163442,0.12682843208312988
315,CCOC(=O)N[C@H](CNCc1ccc(OC)cc1)c1cccc(C(F)(F)F)c1,0.06749335193894339,3.2294353246688843,0.1605207920074463
316,Brc1ccc2nc(-n3ccnc3)c(Cc3ccccc3)cc2c1,0.132936589781222,3.010664463043213,0.3774266242980957
317,CC(C)C(=O)Oc1ccc2c(c1)-c1ncc(C(=O)O)c(=O)n1CC2,0.25891577637074764,2.9192928075790405,0.6245381832122803
318,FC(F)(F)c1ccc(/C=C/c2nc(COc3cnc(CCCCn4cncn4)cn3)co2)cc1,0.21518187189151652,3.3478833436965942,0.5436174869537354
319,Cc1ccc(NC(=O)[C@@H](O)COCCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)nc1,0.1274429018375367,3.374143441518148,0.3446009159088135
320,CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nc(N)c(F)cc4C)c3c2Cl)C1,0.22396125956355925,3.189659913380941,0.5694892406463623
321,COC(=O)c1ccc(Cc2ccc(F)cc2)c(C(=O)OC)c1,0.14679648744703203,2.9367340803146362,0.33490777015686035
322,CC1(c2ccc(Nc3ncc(Cl)c(NC4CC4)n3)cc2)OCCO1,0.11338540700256611,3.053698102633158,0.29247426986694336
323,CCN(CC)CCCOc1cc2nccc(Sc3ccc([N+](=O)[O-])s3)c2cc1OC,0.08175959929711159,3.325526475906372,0.20145249366760254
324,Cc1ccc(S(=O)(=O)OCC2Cc3ccc4c(c3O2)CCCC4)cc1,0.1014901454867916,3.1088098287582397,0.2427973747253418
325,N#Cc1cccc(OCCF)c1,0.08639173465009338,2.387951691945394,0.20813941955566406
326,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,0.040058379182906535,3.2751723527908325,0.12106657028198242
327,COC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12,0.11202650377790654,3.4853283564249673,0.30933427810668945
328,O=[N+]([O-])c1cc(C2CCCCC2)ccc1Nc1cccc(-n2cccc2)c1,0.11991426025893817,3.1591246525446572,0.29555225372314453
329,CN1CCn2nc(C(N)=O)c(NC(=O)Cn3nc(C(F)(F)F)c4c3CCCC4)c2C1=O,0.03200049677749206,3.3868373235066733,0.09402656555175781
330,Cc1ccc(S(=O)(=O)OCCc2ccnn2C)cc1,0.11582028398418692,2.825935482978821,0.3258678913116455
331,CC#CCOc1cc(N2CCCCC2C)ncn1,0.05226821718128573,2.828819831212362,0.1491706371307373
332,Cc1[nH]c2ccc(CCN)cc2c1C(=O)OCc1ccccc1,0.07784264215920828,3.0369284947713218,0.18911504745483398
333,CCCC1(C(C)(C)C)CCC(C)O1,0.014886333521505745,2.5494900147120156,0.04312419891357422
334,O=Cc1cccc(COc2cccc(Br)c2)c1,0.19352889878735044,2.629259467124939,0.412097692489624
335,Nc1cc(OC[C@H](N)c2ccccc2)ccc1[N+](=O)[O-],0.1730286264035216,2.7616140842437744,0.45014524459838867
336,Cn1c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(-c2ccncc2)c1C(=O)N1CCC(N2CCCC2)CC1,0.18401724807040867,3.4877758026123047,0.5061728954315186
337,O=S(=O)(c1ccc(Br)cc1)N1CCC(O)CC1,0.05932237775477005,2.7505133549372354,0.14348220825195312
338,CC(C)(C)OC(=O)NC[C@@H]1C[C@@H](C=O)N(C(=O)OC(C)(C)C)C1,0.15637528050105012,2.985902269681295,0.4016532897949219
339,CN1CCC(CC(=O)O)CC1,0.0650099518498225,2.3031763633092246,0.15858030319213867
340,COc1cc2c(cc1Cl)N(C(=O)OC(C)C)CCCC2N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)=O,0.1629476655734803,3.5040786266326904,0.3961060047149658
341,O=S(=O)(c1ccc(F)cc1)n1ccc2ccccc21,0.05996380818956255,2.8845017353693643,0.17326664924621582
342,CC(C)c1nnn(-c2c(Cl)cccc2Cl)c1COc1ccc(C=O)c(Cl)c1,0.24542485559610064,3.0233647425969443,0.5991981029510498
343,CS(=O)(=O)CCN1CCN(c2ccc(N3CCNc4ccccc43)nc2)CC1,0.12500953637732246,3.2012199560801187,0.37012529373168945
344,O=C1C2=C(CCCC2)C(=O)N1c1c(F)cc(Cl)c2nc(Cl)sc12,0.11591907033124986,3.024001200993856,0.2732226848602295
345,N#Cc1cccnc1-c1cc(-c2cnnc(-c3c(F)cncc3F)c2)ccc1F,0.06745728909467702,3.297033667564392,0.16172385215759277
346,CCOc1ccc2cc(-c3ccnc(NC4CC(C)(C)NC(C)(C)C4)n3)sc2c1,0.09967301843056865,3.273339549700419,0.2795109748840332
347,Cc1nccc(-c2cccc(C(=O)CC(=O)Nc3cc(C(F)(F)F)ccc3NC(=O)OC(C)(C)C)c2)c1C,0.23610037959837465,3.4429686069488525,0.5307648181915283
348,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,0.12738225711544812,3.338050683339437,0.33069920539855957
349,Cc1c(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1,0.05026093158037575,3.5474825302759805,0.14399242401123047
350,CC(C)(C)OC(=O)N1[C@@H](CN2CCC(C(=O)c3ccc(Cl)cc3)CC2)COC1(C)C,0.18564630816188274,3.2175493240356445,0.5143566131591797
351,Cc1ccc(Sc2ccccc2CCC(=O)NCCCCO)cc1,0.1559644845126658,2.9969199498494468,0.37816452980041504
352,NCc1cccc2[nH]ccc12,0.021717818883361915,2.3640591303507485,0.05321359634399414
353,O=C(O)CNc1ccc2c(NC(=O)CC3CCCCC3)c(Cl)ccc2n1,0.07658662931651934,3.141733010609945,0.17807674407958984
354,CCc1sc(C(=O)C(C)C)cc1C(Nc1ccc(C(=O)O)cc1)C1CCCCC1,0.2341636970181856,3.1017077366511026,0.5573830604553223
355,COC(=O)[C@@H]1C[C@H](NC(=O)c2ccccc2)CN1C(=O)OC(C)(C)C,0.07068928794274332,3.1376984119415283,0.19274592399597168
356,NCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCCc3ccccc32)cc1,0.17583909562258448,3.3820826212565103,0.4120297431945801
357,COc1ccc(S(N)(=O)=O)cc1Nc1nc(-c2ccc(N3CCN(C)CC3)nc2)cs1,0.06109160090491666,3.356519420941671,0.16372299194335938
358,C[C@@H]1COC(=O)N1CCc1ccc(C#CCCCC2CCCCC2)s1,0.13861492736186096,3.0934635003407798,0.3345808982849121
359,CCOC(=O)[C@@H]1C[C@H]1c1ccc(-c2ccc(-c3onc(C)c3CSCCc3ccccc3)cc2)cc1,0.08961884639638752,3.4971112807591758,0.22340869903564453
360,COCC1CC1C(=O)OC(CNC(C)(C)CNC(=O)C1CCOC1)COC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)cc1C,0.15465711340142213,3.7542232672373452,0.41517114639282227
361,CC(C)c1cc(CN2C(=O)C3(COc4cc5c(cc43)OCO5)c3ccccc32)on1,0.15921689842087086,3.2586419185002646,0.43202924728393555
362,Nc1ncnc2c1c(-c1ccc3c(c1)CCN3C(=O)Cc1cc(F)ccc1F)cn2C1CCNCC1,0.2216205807195211,3.3365270694096885,0.5379948616027832
363,COc1cccc(NC2(C(=O)O)CCN(CCc3ccccc3)CC2)c1,0.246768021433853,2.9526395003000894,0.5555346012115479
364,CC(NC(=O)c1coc(Oc2cccc3c2OC(C)(C)C3)n1)c1cc(F)c(NS(C)(=O)=O)c(F)c1,0.1450668155923685,3.432196299235026,0.37598562240600586
365,CC(=O)O[C@@H]1NC(=O)[C@H]1C(C)O,0.07336245028506462,2.3774974743525186,0.19181251525878906
366,Cc1cccc(Nc2cc(Nc3cccc(OCCCN(C)C)c3)ncn2)c1,0.06240652599050943,3.2646109660466514,0.18597149848937988
367,Cc1cc(C(=O)O)ccc1OCCCC(=O)OC(C)(C)C,0.30500388293147707,2.7352824211120605,0.7478818893432617
368,CC(C)(C(=O)NC1CCCCC1)c1ccc(Br)cn1,0.13810994454839184,2.8138173818588257,0.36216092109680176
369,COc1cc(C)nc(-n2cncn2)n1,0.049258779500798495,2.58255398273468,0.1425316333770752
370,O=C1Nc2ccccc2Oc2c1[nH]c1ccccc21,0.09350746362786605,2.8321232000986734,0.2498772144317627
371,O=[N+]([O-])c1cccnc1OCC1CC1(F)F,0.02397688433885873,2.7451754013697305,0.06479263305664062
372,COc1ccc(-c2cc3ccc(OC)cc3n2S(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1,0.10646609810306315,3.3308784564336142,0.2701597213745117
